Date,price_USD
16/12/2014,330.6
17/12/2014,318.2
18/12/2014,308.3
19/12/2014,315.7
20/12/2014,329.1
21/12/2014,317.2
22/12/2014,329.0
23/12/2014,332.9
24/12/2014,322.8
25/12/2014,319.0
26/12/2014,328.5
27/12/2014,315.9
28/12/2014,317.5
29/12/2014,311.9
30/12/2014,308.8
31/12/2014,317.0
1/01/2015,313.9
2/01/2015,315.1
3/01/2015,282.0
4/01/2015,258.8
5/01/2015,273.2
6/01/2015,285.4
7/01/2015,297.0
8/01/2015,285.6
9/01/2015,292.8
10/01/2015,275.0
11/01/2015,266.2
12/01/2015,267.6
13/01/2015,229.8
14/01/2015,183.2
15/01/2015,217.7
16/01/2015,206.7
17/01/2015,201.2
18/01/2015,209.9
19/01/2015,213.2
20/01/2015,218.0
21/01/2015,225.5
22/01/2015,226.3
23/01/2015,235.0
24/01/2015,240.0
25/01/2015,254.5
26/01/2015,274.5
27/01/2015,263.6
28/01/2015,236.1
29/01/2015,235.0
30/01/2015,229.1
31/01/2015,218.4
1/02/2015,229.0
2/02/2015,237.8
3/02/2015,228.6
4/02/2015,227.1
5/02/2015,216.8
6/02/2015,223.2
7/02/2015,229.0
8/02/2015,224.0
9/02/2015,221.1
10/02/2015,220.9
11/02/2015,219.8
12/02/2015,222.4
13/02/2015,236.1
14/02/2015,257.2
15/02/2015,235.9
16/02/2015,233.6
17/02/2015,244.0
18/02/2015,236.3
19/02/2015,240.2
20/02/2015,244.5
21/02/2015,245.6
22/02/2015,236.5
23/02/2015,239.4
24/02/2015,239.7
25/02/2015,238.0
26/02/2015,236.9
27/02/2015,255.0
28/02/2015,255.7
1/03/2015,262.4
2/03/2015,277.3
3/03/2015,283.8
4/03/2015,273.3
5/03/2015,277.7
6/03/2015,273.2
7/03/2015,277.0
8/03/2015,275.6
9/03/2015,291.0
10/03/2015,292.7
11/03/2015,296.7
12/03/2015,295.6
13/03/2015,283.3
14/03/2015,282.6
15/03/2015,286.9
16/03/2015,291.2
17/03/2015,285.3
18/03/2015,257.3
19/03/2015,261.9
20/03/2015,262.2
21/03/2015,260.5
22/03/2015,268.8
23/03/2015,267.2
24/03/2015,246.0
25/03/2015,245.9
26/03/2015,249.2
27/03/2015,246.5
28/03/2015,252.9
29/03/2015,242.4
30/03/2015,247.9
31/03/2015,244.3
1/04/2015,246.9
2/04/2015,253.2
3/04/2015,254.2
4/04/2015,253.6
5/04/2015,260.5
6/04/2015,255.6
7/04/2015,253.7
8/04/2015,244.9
9/04/2015,243.6
10/04/2015,236.1
11/04/2015,236.9
12/04/2015,236.4
13/04/2015,225.0
14/04/2015,220.2
15/04/2015,224.0
16/04/2015,228.5
17/04/2015,222.4
18/04/2015,223.1
19/04/2015,222.2
20/04/2015,224.2
21/04/2015,235.8
22/04/2015,234.1
23/04/2015,236.0
24/04/2015,231.4
25/04/2015,226.1
26/04/2015,219.7
27/04/2015,227.7
28/04/2015,225.3
29/04/2015,225.2
30/04/2015,236.1
1/05/2015,231.8
2/05/2015,234.8
3/05/2015,240.7
4/05/2015,238.5
5/05/2015,235.9
6/05/2015,229.3
7/05/2015,237.3
8/05/2015,244.5
9/05/2015,242.5
10/05/2015,240.6
11/05/2015,242.5
12/05/2015,241.8
13/05/2015,235.8
14/05/2015,236.7
15/05/2015,237.3
16/05/2015,235.7
17/05/2015,236.2
18/05/2015,232.8
19/05/2015,231.7
20/05/2015,234.2
21/05/2015,235.3
22/05/2015,241.0
23/05/2015,238.8
24/05/2015,240.9
25/05/2015,237.1
26/05/2015,237.4
27/05/2015,236.9
28/05/2015,236.9
29/05/2015,236.5
30/05/2015,232.5
31/05/2015,228.7
1/06/2015,222.0
2/06/2015,224.7
3/06/2015,225.1
4/06/2015,223.2
5/06/2015,224.5
6/06/2015,225.6
7/06/2015,223.3
8/06/2015,228.8
9/06/2015,229.1
10/06/2015,228.6
11/06/2015,229.8
12/06/2015,229.4
13/06/2015,232.9
14/06/2015,233.5
15/06/2015,237.0
16/06/2015,252.1
17/06/2015,248.9
18/06/2015,249.5
19/06/2015,244.6
20/06/2015,245.4
21/06/2015,244.3
22/06/2015,246.7
23/06/2015,244.3
24/06/2015,239.8
25/06/2015,242.1
26/06/2015,243.3
27/06/2015,251.6
28/06/2015,248.7
29/06/2015,256.7
30/06/2015,262.9
1/07/2015,258.1
2/07/2015,254.5
3/07/2015,256.0
4/07/2015,260.6
5/07/2015,265.2
6/07/2015,274.8
7/07/2015,265.5
8/07/2015,270.8
9/07/2015,269.2
10/07/2015,286.7
12/07/2015,311.1
13/07/2015,292.6
14/07/2015,286.9
15/07/2015,285.4
16/07/2015,278.9
17/07/2015,279.9
18/07/2015,277.3
19/07/2015,275.0
20/07/2015,280.3
21/07/2015,275.8
22/07/2015,278.0
23/07/2015,276.5
24/07/2015,288.6
25/07/2015,289.4
